ETF,start_date,end_date,duration,event,VaR_95_start,roll_vol_21,roll_mean_21,start_loss,breach_loss
SPY,2023-10-20,2023-10-25,3,1,0.013908097891106684,0.008046099989561432,-0.0011394548976151754,0.012364050806928997,0.014456240308140886
SPY,2023-10-23,2023-10-25,2,1,0.013908097891106684,0.008043321115761701,-0.001114864293298446,0.0017347645592743636,0.014456240308140886
SPY,2023-10-24,2023-10-25,1,1,0.013908097891106684,0.008184051565204112,-0.0009570239797388821,-0.0075110592236143124,0.014456240308140886
SPY,2023-10-25,2024-01-26,63,0,0.014003195958638205,0.008155247157397091,-0.0009406405456852477,0.014456240308140886,
SPY,2023-10-26,2024-01-29,63,0,0.014003195958638205,0.008498046177778022,-0.0015332936747553697,0.01204673083267854,
SPY,2023-10-27,2024-01-30,63,0,0.014003195958638205,0.00835110885513897,-0.0020249152626713993,0.004543071342799694,
SPY,2023-10-30,2024-01-31,63,1,0.014003195958638205,0.0088836408667852,-0.0013432505269179123,-0.01188491058388003,0.016452021314492575
SPY,2023-10-31,2023-12-20,35,1,0.013908097891106684,0.00903657530911587,-0.0010261909250458916,-0.006260528087772362,0.013954290401301904
SPY,2023-11-01,2023-12-20,34,1,0.013908097891106684,0.00890483162724418,0.00012070126057678982,-0.010608226842517263,0.013954290401301904
SPY,2023-11-02,2023-12-20,33,1,0.013908097891106684,0.009706328608589377,0.0006791548529855095,-0.01898315902630183,0.013954290401301904
SPY,2023-11-03,2023-12-20,32,1,0.013908097891106684,0.00987291145435404,0.0011295780447945164,-0.009081959325429649,0.013954290401301904
SPY,2023-11-06,2023-12-20,31,1,0.013908097891106684,0.009572431762412336,0.0006769544933363401,-0.0022978758428081553,0.013954290401301904
SPY,2023-11-07,2023-12-20,30,1,0.013908097891106684,0.009497829858843275,0.0005083940909191861,-0.0028419168494617213,0.013954290401301904
SPY,2023-11-08,2023-12-20,29,1,0.013908097891106684,0.009437555662383855,0.000296056562362551,-0.0007322071740774066,0.013954290401301904
SPY,2023-11-09,2023-12-20,28,1,0.013908097891106684,0.009555709072413272,-0.000271438267937096,0.007829448823276486,0.013954290401301904
SPY,2023-11-10,2023-12-20,27,1,0.013908097891106684,0.01004518065767432,0.000757109455907319,-0.015484392102435171,0.013954290401301904
SPY,2023-11-13,2023-12-20,26,1,0.013908097891106684,0.009967935505031724,0.0009494754536485993,0.0009536873244548696,0.013954290401301904
SPY,2023-11-14,2023-12-20,25,1,0.013908097891106684,0.010551317920296935,0.00136606632244425,-0.019215117460854445,0.013954290401301904
SPY,2023-11-15,2023-12-20,24,1,0.013908097891106684,0.01054739372044914,0.001468951874533281,-0.0021146004550618076,0.013954290401301904
SPY,2023-11-16,2023-12-20,23,1,0.013908097891106684,0.009983198300401223,0.0021659589982718284,-0.0012224225273535082,0.013954290401301904
SPY,2023-11-17,2023-12-20,22,1,0.013908097891106684,0.009665668603175975,0.002645402477572121,-0.0012430705250007592,0.013954290401301904
SPY,2023-11-20,2023-12-20,21,1,0.013908097891106684,0.009081127723523805,0.003599312835460138,-0.007668066708719375,0.013954290401301904
SPY,2023-11-21,2023-12-20,20,1,0.013908097891106684,0.009094768754627815,0.0035780279483077584,0.0021817471894743385,0.013954290401301904
SPY,2023-11-22,2023-12-20,19,1,0.013470330857118741,0.009050597796453883,0.003403854269102072,-0.003853411960294886,0.013954290401301904
SPY,2023-11-24,2023-12-20,18,1,0.013470330857118741,0.008112469712502514,0.004121542858448561,-0.0006152200681354037,0.013954290401301904
SPY,2023-11-27,2023-12-20,17,1,0.013470330857118741,0.0073652139354379925,0.004609362015570636,0.0018025285331149873,0.013954290401301904
SPY,2023-11-28,2023-12-20,16,1,0.013470330857118741,0.0071161999893427745,0.004872819371203674,-0.0009895331254941133,0.013954290401301904
SPY,2023-11-29,2023-12-20,15,1,0.013470330857118741,0.007025620558170639,0.004273366352596538,0.0007036028068698225,0.013954290401301904
SPY,2023-11-30,2023-12-20,14,1,0.013470330857118741,0.007011053820873403,0.004162370745881582,-0.003929620346758282,0.013954290401301904
SPY,2023-12-01,2023-12-20,13,1,0.013470330857118741,0.006868428664543091,0.003938096970715016,-0.005898477564019378,0.013954290401301904
SPY,2023-12-04,2023-12-20,12,1,0.013470330857118741,0.006220224154194354,0.0027835021775678,0.005263331629789707,0.013954290401301904
SPY,2023-12-05,2023-12-20,11,1,0.013470330857118741,0.00607839024382374,0.0023416477758064435,0.00019698311155884034,0.013954290401301904
SPY,2023-12-06,2023-12-20,10,1,0.013470330857118741,0.006235867701409391,0.0020399474028880995,0.004037831988477064,0.013954290401301904
SPY,2023-12-07,2023-12-20,9,1,0.013470330857118741,0.006351881051316621,0.0022665851599749658,-0.007601309748285907,0.013954290401301904
SPY,2023-12-08,2023-12-20,8,1,0.013470330857118741,0.00635635474916575,0.0024360028512833984,-0.004289978691554495,0.013954290401301904
SPY,2023-12-11,2023-12-20,7,1,0.013470330857118741,0.005908659216721545,0.0029936931982156973,-0.00388204846230179,0.013954290401301904
SPY,2023-12-12,2023-12-20,6,1,0.013470330857118741,0.005191265755860302,0.0024733349029345173,-0.004556867901530398,0.013954290401301904
SPY,2023-12-13,2023-12-20,5,1,0.013470330857118741,0.00566994322500391,0.003170930629592286,-0.013695822935358279,0.013954290401301904
SPY,2023-12-14,2023-12-20,4,1,0.013470330857118741,0.004320551491598458,0.002408509655735433,-0.003204277009860518,0.013954290401301904
SPY,2023-12-15,2023-12-20,3,1,0.013470330857118741,0.004410424765173764,0.00222934501584897,0.0016478569825539133,0.013954290401301904
SPY,2023-12-18,2023-12-20,2,1,0.013470330857118741,0.004463914999193166,0.00243824410391984,-0.00560930337684178,0.013954290401301904
SPY,2023-12-19,2023-12-20,1,1,0.013470330857118741,0.004522895214416294,0.0026677416711990477,-0.00606251943786412,0.013954290401301904
SPY,2023-12-20,2024-01-31,27,1,0.013470330857118741,0.0056487041156443275,0.0016381056183408915,0.013954290401301904,0.016452021314492575
